project_title,project_norm,status,snap_idx,data_timestamp,dev_count,repo_count,edges,nodes,components,giant_ratio,density,bipartite_density,avg_degree,knowledge_redundancy,bus_factor_norm,mean_repo_load,gini_repo_load,fc_attack_adaptive,dev_count_pct,repo_count_pct,edges_pct,nodes_pct,mean_repo_load_pct,knowledge_redundancy_pct,avg_degree_pct
Venus,venus,Stagnated,2,2025-04-30 19:56:01.133459+00:00,42,22,159,64,1,1.0,0.07886904761904762,0.17207792207792208,4.96875,0.1976574131810368,0.0975609756097561,3.682926829268293,0.5246325310935228,0.25,100.0,110.00000000000001,103.921568627451,103.2258064516129,102.72108843537416,95.07880534039522,100.67401960784315
Venus,venus,Stagnated,3,2025-05-20 04:00:19.776788+00:00,41,23,160,64,1,1.0,0.07936507936507936,0.16967126193001061,5.0,0.2120681073228009,0.1,3.8,0.525,0.25,97.61904761904762,114.99999999999999,104.57516339869282,103.2258064516129,105.98639455782313,102.01075674598113,101.30718954248366
Venus,venus,Stagnated,4,2025-06-20 04:00:14.727978+00:00,43,23,164,66,1,1.0,0.07645687645687646,0.16582406471183014,4.96969696969697,0.20868374749331672,0.09523809523809523,3.7142857142857144,0.5235042735042735,0.24242424242424243,102.38095238095238,114.99999999999999,107.18954248366013,106.4516129032258,103.59572400388728,100.38278396089436,100.69320657555951
Venus,venus,Stagnated,5,2025-07-23 17:38:13.011985+00:00,44,23,165,67,1,1.0,0.07462686567164178,0.16304347826086957,4.925373134328358,0.2075657120043307,0.09302325581395349,3.6511627906976742,0.5249592652940305,0.23880597014925373,104.76190476190477,114.99999999999999,107.84313725490196,108.06451612903226,101.83515266571743,99.84497727350443,99.79514193737195
Venus,venus,Stagnated,6,2025-08-20 04:12:03.435866+00:00,45,25,171,70,1,1.0,0.07080745341614907,0.152,4.885714285714286,0.17928589232060135,0.09090909090909091,3.7045454545454546,0.5369492470719465,0.22857142857142856,107.14285714285714,125.0,111.76470588235294,112.90322580645163,103.32405689548547,86.24158427398123,98.99159663865547
Venus,venus,Stagnated,7,2025-09-20 04:03:23.657570+00:00,46,25,173,71,1,1.0,0.06961770623742455,0.15043478260869564,4.873239436619718,0.17835188797129295,0.08888888888888889,3.6666666666666665,0.5352188552188553,0.22535211267605634,109.52380952380953,125.0,113.0718954248366,114.51612903225808,102.26757369614512,85.79230176903597,98.73883825830802
Venus,venus,Stagnated,8,2025-10-20 05:48:43.351519+00:00,48,26,183,74,1,1.0,0.06775268419104036,0.1466346153846154,4.945945945945946,0.1817711741933648,0.0851063829787234,3.723404255319149,0.541033434650456,0.21621621621621623,114.28571428571428,130.0,119.6078431372549,119.35483870967742,103.8500506585613,87.43707513664906,100.21197668256492
yearn.finance,yearn.finance,Stagnated,0,2025-01-13 00:06:13.501155+00:00,334,135,962,469,2,0.9957356076759062,0.008765695332859511,0.021335107562652472,4.1023454157782515,0.04443030674936912,0.03303303303303303,2.7267267267267266,0.5180180180180181,0.1023454157782516,100.0,100.0,100.0,100.0,100.0,100.0,100.0
yearn.finance,yearn.finance,Stagnated,1,2025-04-07 04:18:36.823830+00:00,340,136,974,476,2,0.9957983193277311,0.008615656789031402,0.02106401384083045,4.092436974789916,0.04327001897154336,0.032448377581120944,2.713864306784661,0.5176734641528793,0.10084033613445378,101.79640718562875,100.74074074074073,101.24740124740124,101.49253731343283,99.5282834977194,97.38852179353403,99.75846887611593
yearn.finance,yearn.finance,Stagnated,2,2025-04-30 19:56:01.133459+00:00,339,136,975,475,2,0.9957894736842106,0.008660892738174551,0.02114783966684019,4.105263157894737,0.043188703485929326,0.03254437869822485,2.724852071005917,0.5178863982421988,0.10105263157894737,101.49700598802396,100.74074074074073,101.35135135135135,101.27931769722815,99.93124885957823,97.20550373319801,100.07112375533428
yearn.finance,yearn.finance,Stagnated,3,2025-05-20 04:00:19.776788+00:00,342,136,983,478,2,0.99581589958159,0.00862258010754103,0.021134330925352596,4.112970711297071,0.04308947999228113,0.03225806451612903,2.724340175953079,0.5190584269024493,0.100418410041841,102.39520958083833,100.74074074074073,102.18295218295219,101.91897654584221,99.91247561590036,96.98217983357267,100.2590053845284
yearn.finance,yearn.finance,Stagnated,4,2025-06-20 04:00:14.727978+00:00,342,140,990,482,2,0.995850622406639,0.008540298996730531,0.020676691729323307,4.1078838174273855,0.042161738010321,0.03519061583577713,2.7448680351906156,0.519800987542923,0.1037344398340249,102.39520958083833,103.7037037037037,102.9106029106029,102.77185501066097,100.66531450643998,94.89409615863089,100.13500573666548
yearn.finance,yearn.finance,Stagnated,5,2025-07-23 17:38:13.011985+00:00,342,140,991,482,2,0.995850622406639,0.008548925561373695,0.020697577276524645,4.1120331950207465,0.04207325973018521,0.03519061583577713,2.7478005865102637,0.5194590585164482,0.1037344398340249,102.39520958083833,103.7037037037037,103.01455301455303,102.77185501066097,100.77286291937422,94.69495668242854,100.23615220710656
yearn.finance,yearn.finance,Stagnated,6,2025-08-20 04:12:03.435866+00:00,342,140,992,482,2,0.995850622406639,0.008557552126016856,0.020718462823725983,4.1161825726141075,0.04205386646310438,0.03519061583577713,2.7507331378299122,0.5194492556071757,0.1037344398340249,102.39520958083833,103.7037037037037,103.11850311850313,102.77185501066097,100.88041133230847,94.65130794691513,100.33729867754764
yearn.finance,yearn.finance,Stagnated,7,2025-09-20 04:03:23.657570+00:00,345,140,996,485,2,0.9958762886597938,0.008485984493482151,0.02062111801242236,4.10721649484536,0.04221594453649818,0.03488372093023256,2.738372093023256,0.5191946872068336,0.10309278350515463,103.29341317365271,103.7037037037037,103.53430353430353,103.41151385927505,100.42708226616126,95.01609965161363,100.11873888162548
yearn.finance,yearn.finance,Stagnated,8,2025-10-20 05:48:43.351519+00:00,344,142,1003,486,2,0.9958847736625515,0.008510457765898774,0.020533082214215525,4.127572016460905,0.04173039270365339,0.03498542274052478,2.7638483965014577,0.5206541929610904,0.102880658436214,102.9940119760479,105.18518518518518,104.26195426195426,103.62473347547973,101.36140044438167,93.92326039757971,100.61493117048673
